neo4j_cypher_p_100,neo4j_gremlin_p_100,titan_bdb_untyped_p_100,titan_bdb_typed_p_100,neo4j_cypher_p_1K,neo4j_gremlin_p_1K,titan_bdb_untyped_p_1K,titan_bdb_typed_p_1K,neo4j_cypher_p_10K,neo4j_gremlin_p_10K,titan_bdb_untyped_p_10K,titan_bdb_typed_p_10K
105185017,10033176,15361397,9675854,147524712,11793496,25713179,18143331,135896991,52963728,30747745,30048264
233905484,37672189,44313892,45234622,79293949,3505023,6776436,4562988,184617975,162803939,65460331,69183274
150668066,17788046,20360257,15465221,105139789,9111624,16925075,12931035,336191592,293314019,201313155,187408246
84863775,7286775,8603171,6426044,88486502,8165442,12969921,10392278,177480673,43595751,43516003,47653567
86804315,4980426,6693538,3518315,81665441,5190706,6623557,6635824,75496995,3857366,4296815,7318611
194557037,20771971,56348076,48369461,186625208,35238235,70170143,39270881,82388335,4179841,5587574,9217323
76454525,3049478,7871675,6678004,89772804,4919159,5374201,3352860,186137283,26499812,36972698,58576526
84426613,5188830,7872831,6377489,94484120,21910550,18998150,15724802,151569154,11087010,12801336,19426648
117006579,11388423,33044690,31110574,96355852,14263135,11420671,10907078,91052197,5740771,7352522,11038565
149702010,14951753,41198264,42596806,104389396,21016017,14725212,20416638,77421180,3385292,2677652,4133473
202059646,37315099,83349610,94405349,113095908,6942673,4657250,5040582,95499965,13128046,20828607,33353341
139680313,13946255,29357793,27013682,93963203,7954356,4988825,5493178,135127823,22115200,23459672,31066847
125883957,4859029,13695252,12491255,116209861,24542512,17963155,17404487,127711765,5812352,3649587,3297604
151588136,10904372,27024497,20998531,120727075,23847490,21855320,16248222,379568864,211102666,269894420,256610904
124432042,4879828,12213072,10450464,129620300,36751128,34307371,22845448,143994071,34237766,55507503,51043916
84608760,10732376,47884510,24508576,101729617,18510231,14403764,12605181,96877585,17327241,39693486,19859784
71681030,6340137,14072868,12704733,81898982,15567460,9123585,9510763,69175885,1570534,1958191,1777447
70160671,5055728,16072586,14354862,65643329,19437905,4112047,5331015,95634522,37462849,60620081,49062563
77510828,8733157,25642850,22206060,62988379,4906159,2800147,3380615,98169506,28751138,45722470,31206930
67215888,4898976,13322619,12544536,64984521,4307838,2555923,2603797,240499552,66647549,93879121,103695810
63011982,10305669,9115792,7924803,117157099,43661570,30768197,28624237,105592687,5251596,7416569,6999185
59825423,3033456,8799721,6695052,82252615,40676296,27835184,34520664,71081398,1971537,2870179,2890463
86301899,10953434,25200584,22308445,95845191,32815596,12648020,17400061,68589317,2299509,2954100,2454622
66817409,4785240,11005848,9447651,91080653,110574556,53019082,82504318,78439805,22729592,13736717,11964773
81447574,13164363,22929458,21122004,74162225,18974968,8178101,9295474,77917951,18332497,53567623,27778723
102677507,20113534,73726666,27273662,61001980,6971492,2995105,3588217,73489686,4303549,6057550,6534972
66662431,6773854,20582620,14411673,156047046,200393289,71046290,63938544,69494616,1867368,2402159,2256935
73091162,7840411,14506748,13241891,61432341,6539181,3187650,3221613,69295195,5401531,7725384,7026596
123981624,25354147,57566998,49778865,104080141,36588158,19110227,22031030,108271229,52097270,67911965,62599668
82618485,8675879,28289658,19650560,87598851,23072614,16299887,11652740,129553679,73610985,75901675,114255703
75473231,9997231,24059905,26796701,129906751,58219623,37992385,68124184,157353916,118095773,168043248,155938846
64042428,3018872,6737320,2958737,121424943,63039342,37359658,44329182,110857011,56299781,71490562,59550367
90976372,6724155,32288426,7424503,66504954,9272005,4265775,3877803,87297941,11720251,16407457,15371123
63834082,6456329,12101692,5620441,85254522,28065084,17880420,16145009,69363324,2614732,4108179,3808342
64293001,8381769,13575343,7022119,67748626,18607495,15082697,16002689,477127867,372351617,600603888,592541410
55131019,2206790,4196742,2297059,70580649,17796454,12490720,10749189,69687857,3682695,6255474,22166311
74893817,5428198,10906516,6395069,98800909,10152953,6271758,6689936,79950690,1612919,2732892,2461439
66482768,5969412,13256885,9105483,68150219,10747898,2727008,2554684,74175839,7482300,30755579,12005946
53157370,2273032,6749764,2803133,54195469,12952780,2798738,2278306,100982322,27891807,55667369,50441367
76320996,9721921,19083988,8201194,74134349,23402111,26918211,27734702,67441671,3602320,7816513,5831323
64151569,7213430,19825971,7601743,64949818,10895856,7654399,4412581,65328571,1076982,1469352,1242662
68572549,2586783,6432421,2473240,57390037,5763715,4377506,2774308,91045038,12120472,25278653,21901264
67156074,11470785,15803002,5860070,61146786,6067104,2526049,2212433,61603934,1317116,1539365,1719570
73838989,6357237,10036903,4005310,63316769,12647634,5102383,4384269,63700312,3809802,2628225,2451997
86471395,11345561,34456121,9431522,67143275,17131985,8043849,6763627,63426649,2864941,3796009,3360683
65863996,4902592,6312411,4349754,67314194,17808466,5621762,7281291,77841198,11987930,23090216,20524719
55468897,3558720,1817271,1565017,61122756,2637396,1835150,1674379,70413818,7423263,15558494,14176896
59376515,3327252,2198224,1856294,101637823,29092286,11935178,8771536,72221788,4804998,6842358,6032749
71855712,10886027,10254506,8554563,56339703,3562298,3293078,1964245,61832518,2432619,24382432,4403130
72100215,4197725,2893699,2954065,77563646,19396311,3178059,2650537,79416277,6261210,14073356,24544078
71640310,6005830,4451482,4354759,81330846,23279002,9609277,8127957,176783400,92051610,197773964,174766746
100235375,4930109,4136751,3974556,152044467,58817747,30378987,33103676,96373975,1526771,1591792,1470260
101830428,4629575,5675991,5273658,94377293,3624005,3034113,2786384,155127764,39171244,69166479,70499078
68194321,2964192,3747826,3441598,94621313,23425802,13783845,10629529,127505737,16829302,19586227,17472413
56162970,1614621,15679802,1780160,79640366,6777807,4217370,3885641,74234370,9263994,15030439,12708245
55170308,2621802,3087931,3640241,122646994,19528613,33240877,12634680,66179395,1409460,1058627,881725
64245335,4728585,3950044,3598432,102517571,9075326,6679806,5525114,82604328,33505354,55332028,54478206
63698112,6825606,8532617,18651762,74466743,22823972,16000173,33114468,68577617,4634983,9730607,15482566
57116549,4420624,5282655,3997766,81189150,34903797,14024290,12065768,80654485,18995033,52501184,31959750
54248068,6155389,4157631,4102324,58934276,7191410,5000835,4772141,61528216,7233593,18170722,31053557
61948451,5413381,3305507,2976107,81166125,16900129,19412860,11655679,85845547,25063515,54808349,55011026
56272769,2178175,1371747,1073709,64922334,17843282,13610257,12591068,56684380,16790191,2593442,3113408
59660669,16247094,6050205,4615002,87590030,14668416,17152325,15182323,68909535,5843312,9864337,6134713
66346154,4794082,6857097,4733882,93280764,40467460,70729397,53161274,80034722,15207030,35583166,29361461
50029365,1828160,1713602,1488702,57861093,2085348,3607439,2340649,68370375,7282861,15677731,13230903
46744900,2387316,2671759,2334901,54383070,3114658,4534860,4118479,49699154,1067969,1849723,1460474
53477127,3640139,4601596,4050352,62204096,4997026,8337514,8003577,55089258,944784,1562598,1477961
46444283,1472041,1342763,1189511,97839038,60064094,30015181,27487032,57979035,1948975,2166877,1972006
54470131,3132134,3725039,3460073,55334163,2232920,3476354,2541043,77367310,2559723,26185086,4125407
52744820,2003206,2129604,1970470,96234407,16201157,23237409,35336525,77471739,24027729,28135256,25308184
53410177,2329998,3741703,3814114,72751045,12717984,14737844,13645329,59961908,2270873,6682314,6159501
61295259,14672786,10021586,9859802,58352601,2617528,4061346,3324495,56675949,5898351,20748346,34412306
54902454,4196106,2275281,2595688,60374338,5779937,8330122,4772615,60159528,2378811,6531773,6453174
50753709,3416215,4361835,4690055,61477533,6616625,8748335,7628137,56016179,1687745,3600086,3647896
50523530,5392311,4989968,5626555,51283800,2343945,2750684,2390133,56262117,3044729,6284409,5826973
48703881,3359086,3468802,3035315,55132790,2282525,2960435,2722372,58684986,4235144,8530737,7542168
52614447,1480132,1299311,1095518,54421793,2556842,3475712,3083910,58531528,1810802,5612086,3598469
64411406,8591424,12402624,9191828,64183477,5182526,7527672,6463150,62069293,3991306,12471886,7399332
62628581,5221249,28264995,10695772,94881639,15168238,39802607,12144767,79383004,26916832,126798707,90937812
57984251,2599910,4213414,4005155,56214894,12270267,17055911,17208536,59793023,4587460,9241193,5179822
54757500,4837708,4986860,3925170,61547249,3103015,3712668,3502401,63677939,1036162,1554421,1322176
53571771,2729845,1947229,1647588,59343349,2674085,3314542,3000762,61792922,8057908,24126190,21844285
54380606,4715215,4015116,3102315,60514409,5373110,8362288,7361526,62960380,9044553,16492031,31707590
79050167,37960842,11262341,23985089,52728746,1407908,1515463,1417141,55609348,2578001,3197679,2721102
99837063,52210690,16695663,15602149,62299562,4823614,6961539,6433442,82706592,27712405,36111641,33103423
52914221,8243876,4965341,4326790,57823094,8393134,11604759,12050037,66552216,3680835,9449828,7914406
59247266,6531493,8509651,6324146,59410018,6553578,8834316,9206627,65379260,1730225,3523160,3239141
49889328,2130473,2649851,2604270,56867069,7092288,8336815,21899489,49952374,1931109,2954010,2643371
54598836,3408994,4890656,4366276,52385712,2106103,1707769,1573263,61617436,4516084,11261102,9587627
66884189,8182184,11174815,10005892,83748710,18245896,20034534,15777847,63538954,9302303,23737438,21106318
66896211,13174575,6820935,10554624,55278342,6298603,5202311,4870542,69088531,9843664,32909635,11438760
71817467,3168254,3809030,4955395,59349992,2181562,2128192,1767263,64071282,9960170,11205607,11575178
54814985,7064979,20578249,6164892,50791200,14282171,1985369,2143623,79847600,5772773,8807704,7639064
59809115,3875234,4615693,4583232,53863683,4269186,4164632,6364927,66803456,6714334,16547590,14029670
49176090,1744420,2472748,2442572,53951159,5572442,4890919,6909615,63402182,5826162,17091301,29623602
65455093,15026849,14741604,13301384,55721465,2841295,2498994,3770862,61474629,2814549,5343486,4672002
46825778,4019171,2920315,4124500,51593314,2674610,2366978,5022247,58271705,3639824,8116739,7011797
56361484,8307862,5078902,5007324,53803305,2286324,1768835,3646096,87374267,14949357,31454951,24439007
48590961,3224230,2759986,1963320,55951362,7921428,22605512,6738388,57426321,2279824,5573687,5458640
67769311,18143225,13360779,24452244,57370486,4298821,5064145,4043459,59683971,2859799,5766427,5761617
49819411,2495509,1452838,1168499,51091451,2497448,2048969,1526045,52907091,1117944,2091206,1973475
51777513,2861381,1892697,2541671,64131663,7567422,9300185,6520058,49768497,2467432,3138432,2854023
48334645,3668009,2470650,3146854,52850586,2598230,3489948,4681594,63618383,10419677,42797551,23950149
59246588,8805955,7474326,5931592,55571091,2541261,3793172,5416713,65727516,4739459,6649192,5175186
49629183,2511846,2151659,2143893,61996245,10737210,14218349,12082077,54397682,948742,2190446,1586932
46349451,2354599,2586278,2441458,52549425,8595497,8335717,7433852,53166585,1041214,2202781,1788465
62461005,5062790,5717248,5039399,56967496,4179106,4415580,3752535,64037989,4851098,17001331,14798833
52625803,3733799,3829271,3599318,53852206,4731282,1882536,1540189,56045632,1452619,3017532,2690947
49547482,2457687,2510958,2080932,53762010,2111540,2455213,2180036,56751955,1762362,4350767,3768631
53067951,5196821,3829312,3525834,59449350,6723185,10618883,8125197,53939295,4456268,12551593,11165248
57441675,7261986,9166765,7893979,57426152,1979096,2756682,2471875,53532836,518054,818538,767492
48257305,2773846,2107569,1905881,58576943,6095961,4915220,4932649,56493503,1194133,3256286,2830647
46793658,1565020,847651,827969,62139070,5090832,9647725,24887296,55347966,1162897,2358837,1992627
57547450,5355143,19921765,4541498,55881451,2692314,6293084,5836418,106248935,63609577,165019960,151013155
58369011,2180715,1293104,1773662,49231269,2858845,2021195,1654757,62776214,4445858,6373143,5585584
47671488,3215779,3045823,2917719,51480147,1387344,2691743,2192060,55560912,1215711,718710,692128
50094907,2172326,1965393,1920912,58466947,3667102,7280422,6036654,54968587,3975304,4356716,3880565
53423397,4407459,5500178,4640230,65493652,8876586,6429269,5592038,73762106,10332027,6618017,5818100
55320747,5055492,7064970,5340665,65518098,7721332,15919355,13457520,67304546,11860780,31770938,28025147
48330138,4857132,3721366,3627685,59509219,3641879,25905798,6031188,69409420,6104616,15672227,28519426
56745625,3723577,3648435,3496977,58679181,9994655,14258238,13933970,56772726,1998526,6622947,6103138
50391100,3627518,3763431,2968481,60062885,3485208,6577775,5054654,59422518,3595396,9871547,8714457
68474143,41537595,15358044,10717013,50068748,937515,1470681,1300279,88978680,17470291,59054608,38037413
48146071,2851162,1445849,1203760,58899996,3544556,6147937,5025450,55740852,1545631,3294963,3046633
49121590,3644801,3527058,1961976,47425028,1673388,3437838,3166031,52101386,3877891,6183800,5351337
51260637,4616641,5737718,18906040,52609076,1044275,2052520,1792656,76810885,11843662,27934580,25206706
57092566,5851238,7397353,6629433,60505697,7137013,11632955,11870587,53918108,3518318,6743316,6077409
63747884,27588949,12440069,9340069,58129958,4542595,7056347,6065593,63752093,6953778,21966596,14832466
49308823,3614761,1914481,1940979,59242114,3405567,5209820,5043623,56565960,641360,1470557,1221561
47781934,4719276,2512176,2661410,56961330,5571125,8676495,8058457,54990310,696525,1385741,1086915
47117397,3484460,1512027,1665218,77264771,32620839,25671531,21859775,63697709,1668694,12997063,3700761
51790634,9332411,5399224,4809988,53702950,3722061,5790807,5023146,56386394,2797006,11093132,5541369
49593096,4224593,3082902,1889111,61270425,7512597,6802994,6159976,76891725,33153818,37198483,40974903
51734898,5791198,7297933,4159961,58476636,4202089,4099069,22489070,62146503,9438914,17110955,14714613
52087432,10026434,7065680,5711480,59257502,7975807,10404503,8278704,88724706,25710962,79858182,55102908
49012181,5773671,3370935,3403221,71001473,5835213,25063516,8124670,64652601,7485674,19155317,15951347
50046719,3421822,1499554,1732280,82718079,1990199,2866288,2401912,57185196,1036877,1984989,1754269
65555628,15189185,34330608,7231545,53501448,3550216,3146136,2929177,58638663,3336354,9304018,8222559
52571434,6570394,5427943,4085874,54345746,2092989,2769257,2385581,69664031,2412688,4956219,4714349
62687614,6203321,5477449,4805843,52653152,2976106,4517995,4180958,58923345,3303748,8806799,7502611
64766886,12537677,13553885,9814853,58408530,5556179,9845627,8634305,61520318,1879228,4672015,3818002
48327505,2281861,1720747,1479933,66532378,2979838,5270542,4681178,61143705,863748,2035779,1702636
55386655,6519856,5262183,4323105,55426774,1668063,3200793,2814631,112749979,72234297,85935915,77672524
67590224,8727800,6313279,5332656,67176202,4894497,9363892,8628989,67683962,10591701,33852268,29382420
66091549,3181896,2300609,2085801,145696595,98714265,121014047,104519269,51279357,3436448,11471382,10133795
51537643,2773779,1611313,1442522,52838035,1124493,1709413,1517047,68030407,4978431,11370301,9956575
44029981,2428926,1127159,1071387,51885330,1743877,19707584,16443355,54128298,936161,1911818,1763278
50214295,4298219,2814851,2554763,68236318,34537510,13518921,12869723,62411365,3529716,11341430,10320778
50312201,2562504,1555341,1582509,54411302,1572753,1734455,1756735,58148927,2909276,6027420,5785492
48602685,2403443,1389011,2298542,63664742,9796509,16246686,13562588,51019723,1040460,1225958,1161881
51861387,2596558,1889564,2934237,50299113,1057988,1536431,1326098,152344236,89050987,312352228,275714151
47699765,2578041,1572813,16539266,54177388,1812181,3125301,3011384,63165858,1760419,2938364,2361541
50933839,2178781,1512649,1847018,58555445,10207264,13344590,12816762,63791885,6519147,11798891,9982143
46502665,3758343,3261562,3314328,179255073,48513167,107727325,89634128,47179160,880799,932154,856087
45805615,2265502,1683508,1606320,77621182,1285468,1779041,2218701,60940488,16043259,7655790,6503486
48961166,3337386,2598319,2596001,72568048,7408839,15065053,16545804,59876762,4361244,10909662,9253747
55357400,9319241,7083388,6648278,73715096,10091283,17076034,14831620,59207396,1741320,2804598,2241575
64811398,13035626,33297066,9572637,53450512,1921371,3471081,3269219,64977497,5240696,12639183,11151154
62506193,11079353,10730860,8597547,53057448,2932705,22378581,4342591,60739700,944188,2509274,2180164
60340317,3235499,2523835,2559173,52500234,2429085,4432881,3748391,53367941,775507,2449931,2223422
47574862,1674743,1077655,1485359,59276267,7336165,5043509,5453761,67297453,5332532,12834977,11881046
66758235,8775191,8276849,8358834,54904363,2975383,3510754,3033751,68009718,10866265,26967749,23630108
54271869,5999901,5372625,5255770,51038991,2103353,2737941,1924123,67708042,15504997,17861650,15894675
51510896,2256289,2104943,2064810,53646345,19856056,4799589,2787164,56611528,965905,2299213,2181043
61082704,19265800,9637478,8408198,49551142,1595161,2259565,1486418,49170118,719994,1312354,987658
59356188,2297915,4872827,3631776,53332330,2972240,5698044,3354780,57199533,3185961,7342394,6344326
56832100,3019310,6286653,5439740,129254158,13167920,35792277,43084792,64340173,4448444,26302880,7657240
50258710,1851197,3321598,2860369,58862206,7432236,9383001,8899727,55853827,1163420,1746973,1593016
45284990,1275634,2471380,2220110,51172422,2449968,3153306,2525775,58298263,1659635,2466861,2317920
54022619,1406466,2337334,2380561,49321352,1280620,1448099,1294613,58255485,2635295,8680001,22937579
52325384,2151524,3919806,3599339,59272520,1459402,2610795,2097757,58842828,4337079,11373311,10274734
53299725,1034903,1815840,1813800,56286980,9216939,15448798,7833393,48960545,626164,923578,815037
49708685,1976076,3506518,18537882,80182814,17182714,44297353,16396795,56137818,1585017,2515588,2126095
45405500,726442,1225082,1252471,74312218,17707802,33766940,24643420,75785072,9669820,29242978,21423858
50841457,1802582,3604009,3273878,51053762,1740033,3198616,1838562,72027481,24557005,107402594,94269421
49362999,2791752,4800798,4606525,46033839,1244378,2391061,1374148,65895651,5218828,12374632,10888504
88277602,9556594,32304663,13834670,62252807,2875697,4871588,3626928,62496291,2653751,5295477,4909027
47669955,1609529,2605983,2095447,55059849,5124037,8221667,6213112,99493591,62981770,147007789,129027465
47925758,1135804,1362370,1232592,53863459,1671527,2440452,4311184,48845095,2589772,6556590,5581724
65449467,6917700,14957420,13540317,50251577,1193215,2192237,2462739,59656348,1835568,4908712,3967702
58150204,2272765,3248324,2807032,58241015,5372436,10435801,11975588,54122539,1237210,4103547,3632538
45020982,790406,1356969,1541602,51776928,1764001,1783558,2921058,64909810,2708475,6785886,5929287
52835861,1688941,3100336,2627698,52259544,2628278,3891927,4316306,57434714,542157,1103243,1034105
46725562,1052746,1824056,1621044,50264451,2913493,4089110,4707575,58392938,2142503,3905996,3394708
61783399,2331493,6668278,5241484,47862936,1262806,1155758,1879059,56523038,533614,966139,838825
55727583,7217805,14395916,11959085,65399513,3514957,3782797,6817306,55070440,3485569,7230143,6163629
52675506,1105693,2050714,1832369,66176897,16146973,16691120,43282382,70994241,7535214,21378474,18425959
53543946,1512105,2920498,2522217,54543024,4667523,4867156,5678214,53244431,1565280,17675762,2676328
53353975,2229998,5036774,4618309,56594587,5961011,6356708,6363229,60766885,957025,2470045,2412104
47998079,1236759,2382976,2182624,51685473,4035280,3629740,4076156,68961753,4393021,10108039,9456243
53449285,1257921,3232711,3009941,54895944,2902258,2300891,3136904,70016405,4904603,11690242,10371040
42888000,2228910,917855,669672,55093501,13356198,13625105,22554287,59783723,5635277,12271203,22148372
60066494,5380342,11299759,22356682,50573339,3842141,3939424,3751886,56871390,2998774,7256073,6283941
51594584,3133226,19439321,5028948,52567009,4530332,5196504,6081951,57954413,7168744,24837097,21652964
46359142,1575674,2476784,2087809,78993556,13189530,33109699,16322370,57149562,1520935,3116387,2878289
49253654,1355157,2937890,2249939,48732697,2658198,2489634,2749986,63766288,12583966,41494066,37713998
57800803,1498068,2693124,2552487,55078497,6116234,5863073,6530959,92246398,44527096,112910013,85948983
50108457,979814,1609098,1490352,67994812,5472430,5358304,5762750,56064214,15832485,5074542,4599721
59928202,1477289,2440163,2130424,61071182,2950108,2970947,2863489,54495558,743596,1378239,1389283
53380092,1493338,3041254,2654273,58675241,2290068,2026751,2226498,47599060,497998,796215,801157
60914763,5801448,18733599,12360999,50212361,1707750,1259012,1569322,61135196,8147552,7411950,20214065
53798366,2843101,5254391,4504678,54230652,1604074,874842,1028511,62082417,3036262,9629555,8938802
59047604,4425834,8453187,7436935,47557416,7440105,7218565,8182617,54540335,1529988,3214437,2490197
58949597,2893772,6111139,5491698,64444492,3160711,2807928,2697814,60585640,5121490,10722798,9648917
42848290,986203,1531451,1471797,118243029,64492350,44085476,62218767,60707037,11578514,24885909,21042416
65873084,2178765,4162625,3776168,71612178,2502610,2249739,1993542,55447152,983450,1320824,1046377
48489847,827308,1541913,1484911,57361612,9238934,8607550,7981177,59822726,4722953,10432974,8027132
50845101,1268499,3681305,1909192,53195253,2656729,21315826,2852338,63028321,6326652,17579770,14989261
45726365,899934,2956035,1654854,50067601,3509645,6260871,5283163,55494609,2595352,6850002,4501100
48922131,1570646,5114625,3209180,58387049,9651457,5039757,5561845,55443564,14046878,24973448,22748373
50995769,654688,1941841,1178413,48139261,2964651,2993020,2250570,76187375,13495520,40110888,20148908
46519216,2213666,5057896,4429161,52746149,4332327,6378009,4402237,48326980,1594994,4517026,4087107
49732305,2579488,4325096,3885920,52740951,5066444,9977196,8440309,66685814,14131501,16562784,16226697
51201926,19218753,4945067,3799631,60139153,1888951,2919403,2729565,125096533,24233761,75054957,87855548
49200819,1248627,2059336,1687680,135627732,10772814,29192587,28519186,55237743,1984636,7118297,7787029
58271499,1574753,2592128,2218896,69452042,10105471,14851076,26324049,54657902,4757443,5172386,4816138
48733563,858994,1117489,1018322,54597756,3716286,4759873,4254748,60286492,8202763,13393737,11951753
51079867,2296597,31257987,3215805,53433981,2141498,2703862,2125482,57424258,22267673,37275987,14146869
55494348,899541,1674603,1225121,52776821,2728559,3271289,2431894,53697587,1550859,3809276,3376935
43807999,1041417,1665703,1295775,59057565,3064827,6085370,4509309,69397436,9351691,21146206,17443601
55868591,9814889,4990814,4170837,52006599,2312866,19243026,3772604,132220787,38113170,136617529,119393725
48338700,2629619,3427531,18805404,54135922,1531185,2953967,2726556,59131365,2975406,8108188,11952869
46791427,1560922,2998008,2808075,86885821,21985532,35211352,33472661,58419741,3553099,8216683,7445585
50710539,2020235,3660753,3216711,74365015,8645061,25325743,22019855,54324761,533400,779339,772140
50563279,1624899,2894630,2805184,57369001,2079750,3956062,3556138,59044822,3793040,8895685,8022650
46210506,1006472,1853641,3003726,51675631,1104108,2194250,2140008,55725021,1016417,2088635,1932964
50375249,2298458,4186223,5223589,58355724,2796731,3660564,3114713,59618701,5861127,6669761,5704704
52933157,2795657,5446328,4952681,51587203,1260574,2211504,1831564,63075573,12573488,22421697,20027251
48988327,1827547,3230011,2755621,55287247,3848826,11403576,6539628,48719579,598779,1273585,950141
46315790,1108612,1695151,1521540,46103142,688853,2058771,1224845,53747876,1789437,4477355,4094298
44167921,577119,747730,739556,51869218,881273,2147749,1271626,67281232,8449495,19890914,32314887
51563967,1288401,2530983,2619119,51355651,1813639,3974649,2539809,78061064,11145535,30962144,27650519
47784289,2138535,3256413,2990942,55366619,1666450,3697792,2891266,57010964,5579032,6496050,5373719
60375150,4121247,3599400,3783203,53769586,2065876,4678704,3874927,61444809,1335910,21331926,2793864
48183076,1824943,3380971,2929261,50509483,1482292,3359025,18777590,57281602,3165695,8317881,7784335
57426747,3366236,7816133,5725301,62146126,4977533,11079820,10368763,60077402,1314586,2478489,2216034
53018077,2420483,4188238,4061994,72383084,29093361,28941861,15353372,80621518,28836468,32034711,28058854
45677833,761851,1376721,1443892,51064205,1922494,2527859,2715915,55942672,1486654,2545722,2224298
51648022,1475051,2645970,2339180,45894242,3765743,2287921,3867269,58508671,3837532,7073629,6459688
66218992,980474,1607558,1546420,61203071,4348623,7193753,10944442,48819970,2965481,6105545,5201862
53253979,1461647,3345538,3453049,62371232,3075200,5128134,7322712,54995118,2909264,5836698,5041764
